# Track Results
There are 124 result entries compared to 121 annotations in track "117_minus-one_metal_sticks".
Positives:	102
False positives:	5

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '0.109' '0.104489795918' '0.004510204081999994']
 ['0' '17.908' '17.902585034' '0.005414966000000021']
 ['0' '18.705' '18.7036734694' '0.0013265305999965449']
 ['0' '19.03' '19.0287528345' '0.001247165500000591']
 ['-2' '19.977' '20.3639002268' '0.38690022679999814']
 ['0' '20.354' '20.3639002268' '0.009900226799999245']
 ['0' '21.034' '21.0372789116' '0.0032789116000024876']
 ['0' '21.352' '21.3507482993' '0.0012517006999992475']
 ['0' '21.678' '21.6758276644' '0.002172335600000963']
 ['0' '24.09' '24.0907029478' '0.0007029478000006861']
 ['0' '24.412' '24.4157823129' '0.0037823129000003064']
 ['-2' '25.235' '25.4142403628' '0.17924036280000166']
 ['0' '25.409' '25.4142403628' '0.005240362800002174']
 ['-2' '25.758' '25.9250793651' '0.1670793651000011']
 ['0' '25.918' '25.9250793651' '0.007079365100000956']
 ['0' '26.23' '26.2269387755' '0.003061224500001458']
 ['0' '26.722' '26.7261678005' '0.00416780049999943']
 ['0' '27.065' '27.0628571429' '0.002142857100000839']
 ['-2' '27.887' '28.0613151927' '0.17431519269999995']
 ['0' '28.056' '28.0613151927' '0.005315192699999471']
 ['0' '28.39' '28.3863945578' '0.003605442200001363']
 ['0' '29.36' '29.3616326531' '0.0016326530999997146']
 ['0' '29.702' '29.6983219955' '0.003678004500002885']
 ['0' '30.701' '30.6967800454' '0.004219954599999909']
 ['0' '31.356' '31.3585487528' '0.002548752799999221']
 ['-1' '31.582' '31.6023582766' '0.02035827659999967']
 ['2' '31.969' '31.6023582766' '0.3666417234000008']
 ['0' '31.969' '31.973877551' '0.004877550999999869']
 ['-2' '33.196' '33.3554648526' '0.15946485260000287']
 ['0' '33.351' '33.3554648526' '0.004464852600001734']
 ['0' '33.696' '33.692154195' '0.0038458049999974264']
 ['0' '34.711' '34.7138321995' '0.0028321994999984668']
 ['0' '35.065' '35.0621315193' '0.002868480699994791']
 ['0' '35.907' '35.9096598639' '0.0026598639000070534']
 ['0' '36.071' '36.0721995465' '0.0011995465000040895']
 ['0' '36.414' '36.4088888889' '0.005111111099999732']
 ['0' '37.404' '37.4073469388' '0.003346938800000032']
 ['-2' '38.602' '38.7541043084' '0.15210430840000555']
 ['0' '38.755' '38.7541043084' '0.0008956916000002479']
 ['0' '39.093' '39.0907936508' '0.0022063492000015117']
 ['0' '40.084' '40.0892517007' '0.005251700699993478']
 ['0' '41.436' '41.4360090703' '9.070300002633758e-06']
 ['0' '41.767' '41.7726984127' '0.005698412699999267']
 ['0' '42.746' '42.7479365079' '0.0019365078999982188']
 ['0' '43.101' '43.107845805' '0.00684580499999754']
 ['0' '43.779' '43.7812244898' '0.0022244897999996738']
 ['0' '44.089' '44.0946938776' '0.005693877600002395']
 ['0' '44.42' '44.4197732426' '0.00022675740000011047']
 ['0' '45.077' '45.0815419501' '0.00454195009999836']
 ['0' '45.38' '45.3834013605' '0.0034013604999998392']
 ['0' '45.705' '45.7084807256' '0.003480725599999346']
 ['-2' '46.543' '46.6953287982' '0.15232879820000278']
 ['0' '46.7' '46.6953287982' '0.0046712018000008015']
 ['0' '47.044' '47.0436281179' '0.0003718820999978334']
 ['0' '48.048' '48.0420861678' '0.005913832200000968']
 ['0' '48.391' '48.3903854875' '0.0006145125000003304']
 ['-2' '49.263' '49.4120634921' '0.14906349210000513']
 ['1' '49.424' '49.4120634921' '0.01193650789999623']
 ['-2' '49.424' '49.7487528345' '0.3247528345000035']
 ['0' '49.746' '49.7487528345' '0.002752834500000745']
 ['0' '50.771' '50.770430839' '0.0005691610000013725']
 ['0' '51.289' '51.2928798186' '0.003879818599997975']
 ['0' '51.75' '51.7572789116' '0.007278911599996718']
 ['0' '52.454' '52.453877551' '0.000122449000002689']
 ['0' '53.141' '53.1388662132' '0.002133786800001758']
 ['0' '53.453' '53.4523356009' '0.0006643991000032656']
 ['0' '53.79' '53.7890249433' '0.0009750566999997545']
 ['0' '54.809' '54.8107029478' '0.001702947800005461']
 ['0' '55.148' '55.1473922902' '0.0006077098000005776']
 ['-2' '55.962' '56.1226303855' '0.1606303854999993']
 ['0' '56.123' '56.1226303855' '0.00036961449999495244']
 ['0' '56.46' '56.4593197279' '0.0006802720999985468']
 ['0' '57.098' '57.0978684807' '0.00013151929999821732']
 ['0' '57.761' '57.7596371882' '0.0013628117999999745']
 ['-2' '58.59' '58.7464852608' '0.1564852607999967']
 ['0' '58.746' '58.7464852608' '0.0004852607999978886']
 ['0' '59.084' '59.0831746032' '0.0008253968000033751']
 ['0' '59.746' '59.7449433107' '0.0010566893000003574']
 ['0' '60.398' '60.3951020408' '0.002897959200005573']
 ['-2' '61.247' '61.405170068' '0.1581700679999969']
 ['0' '61.406' '61.405170068' '0.0008299320000020316']
 ['0' '62.092' '62.0901587302' '0.0018412697999963257']
 ['0' '62.418' '62.4152380952' '0.002761904799996273']
 ['0' '64.082' '64.0870748299' '0.0050748299000105135']
 ['0' '64.428' '64.4353741497' '0.007374149699998611']
 ['-2' '65.27' '65.4338321995' '0.16383219950000694']
 ['0' '65.43' '65.4338321995' '0.003832199499996136']
 ['0' '65.775' '65.770521542' '0.004478458000008345']
 ['-1' '66.63' '66.7805895692' '0.1505895692000081']
 ['2' '67.13' '66.7805895692' '0.3494104307999919']
 ['0' '67.13' '67.1288888889' '0.0011111111000019491']]
