# Track Results
There are 88 result entries compared to 84 annotations in track "074_phrase_shuffle-blues_complex_fast_sticks".
Positives:	67
False positives:	8

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '0.262' '0.267029478458' '0.005029478458000003']
 ['2' '13.126' '12.8754648526' '0.25053514739999905']
 ['0' '13.126' '13.1308843537' '0.004884353700001398']
 ['-2' '13.507' '13.6301133787' '0.12311337870000116']
 ['0' '13.631' '13.6301133787' '0.0008866212999993905']
 ['0' '13.871' '13.8739229025' '0.0029229024999999353']
 ['-2' '14.264' '14.3847619048' '0.12076190480000015']
 ['0' '14.385' '14.3847619048' '0.00023809520000028783']
 ['0' '14.633' '14.6401814059' '0.007181405900000826']
 ['0' '15.009' '15.0117006803' '0.0027006803000002577']
 ['0' '15.131' '15.1394104308' '0.008410430799999702']
 ['0' '15.38' '15.3832199546' '0.0032199545999986867']
 ['-2' '15.734' '15.8708390023' '0.13683900230000035']
 ['0' '15.869' '15.8708390023' '0.0018390023000005584']
 ['0' '16.253' '16.253968254' '0.0009682540000000017']
 ['0' '16.651' '16.648707483' '0.002292517000000771']
 ['0' '17.053' '17.0550566893' '0.002056689299998027']
 ['0' '17.425' '17.4265759637' '0.0015759636999987947']
 ['0' '17.813' '17.8097052154' '0.0032947845999977687']
 ['0' '18.211' '18.2160544218' '0.005054421800000597']
 ['0' '18.597' '18.5991836735' '0.0021836734999993723']
 ['0' '18.991' '18.9939229025' '0.0029229024999999353']
 ['0' '19.378' '19.3770521542' '0.0009478457999989587']
 ['0' '19.749' '19.7485714286' '0.0004285714000005214']
 ['0' '20.125' '20.1317006803' '0.006700680299999817']
 ['0' '20.517' '20.514829932' '0.002170067999998082']
 ['0' '20.913' '20.9211791383' '0.008179138300000943']
 ['0' '21.31' '21.3159183673' '0.0059183673000013926']
 ['0' '21.705' '21.7106575964' '0.005657596400002518']
 ['-1' '22.093' '22.1053968254' '0.012396825399999756']
 ['2' '22.503' '22.1053968254' '0.3976031746000004']
 ['0' '22.503' '22.5001360544' '0.002863945600001472']
 ['0' '22.895' '22.8948752834' '0.00012471659999846452']
 ['0' '23.296' '23.3012244898' '0.0052244897999997875']
 ['0' '23.683' '23.6843537415' '0.0013537415000008934']]
