# Track Results
There are 170 result entries compared to 167 annotations in track "162_MIDI-minus-one_fusion-125_sticks".
Positives:	134
False positives:	3

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '3.394' '3.39011337868' '0.00388662131999995']
 ['-2' '22.093' '22.233106576' '0.14010657600000087']
 ['0' '22.226' '22.233106576' '0.007106576000001752']
 ['0' '22.548' '22.558185941' '0.01018594100000314']
 ['0' '22.827' '22.8252154195' '0.001784580500000743']
 ['0' '23.384' '23.3824943311' '0.0015056689000019219']
 ['0' '23.707' '23.7075736961' '0.0005736960999982443']
 ['0' '24.039' '24.0442630385' '0.005263038499997208']
 ['-2' '24.383' '24.7292517007' '0.34625170070000166']
 ['0' '24.73' '24.7292517007' '0.0007482992999996441']
 ['0' '25.056' '25.0543310658' '0.0016689342000013596']
 ['0' '25.41' '25.4142403628' '0.004240362800000952']
 ['0' '25.754' '25.7509297052' '0.0030702948000005392']
 ['0' '26.114' '26.1108390023' '0.003160997700000223']
 ['-2' '26.456' '27.5388662132' '1.082866213199999']
 ['-2' '26.822' '27.5388662132' '0.7168662131999994']
 ['-2' '27.163' '27.5388662132' '0.37586621319999836']
 ['0' '27.53' '27.5388662132' '0.008866213199997475']
 ['0' '27.915' '27.9219954649' '0.006995464900001025']
 ['0' '28.317' '28.3167346939' '0.0002653061000010837']
 ['-2' '28.691' '29.0481632653' '0.3571632653000023']
 ['0' '29.051' '29.0481632653' '0.0028367346999971232']
 ['0' '29.428' '29.431292517' '0.0032925169999984405']
 ['0' '29.83' '29.826031746' '0.003968253999996563']
 ['0' '30.213' '30.2207709751' '0.007770975099997912']
 ['-2' '33.881' '33.9824036281' '0.1014036281000017']
 ['0' '33.973' '33.9824036281' '0.009403628100002948']
 ['0' '34.437' '34.4351927438' '0.001807256199995777']
 ['-2' '35.024' '35.8864399093' '0.8624399093000008']
 ['-2' '35.471' '35.8864399093' '0.4154399093000052']
 ['-2' '35.714' '35.8864399093' '0.17243990930000308']
 ['0' '35.893' '35.8864399093' '0.006560090699998966']
 ['0' '36.256' '36.2579591837' '0.001959183700002143']
 ['0' '36.788' '36.7920181406' '0.004018140600003051']
 ['-2' '37.101' '37.3376870748' '0.2366870748000025']
 ['0' '37.334' '37.3376870748' '0.0036870747999984133']
 ['0' '37.682' '37.6859863946' '0.0039863945999982775']
 ['-2' '38.346' '38.5915646259' '0.24556462590000194']
 ['0' '38.594' '38.5915646259' '0.0024353741000027185']
 ['0' '38.776' '38.777324263' '0.001324262999993664']
 ['0' '39.145' '39.1488435374' '0.0038435373999945455']
 ['0' '39.698' '39.706122449' '0.008122448999998255']
 ['0' '39.872' '39.8686621315' '0.0033378684999973984']
 ['0' '40.252' '40.2517913832' '0.00020861680000194838']
 ['2' '40.776' '40.2866213152' '0.4893786848000019']
 ['0' '40.776' '40.7858503401' '0.009850340099994526']
 ['0' '41.515' '41.5172789116' '0.0022789116000012655']
 ['0' '41.705' '41.7030385488' '0.0019614511999961337']
 ['0' '42.082' '42.0861678005' '0.00416780049999943']
 ['0' '42.258' '42.2603174603' '0.002317460299998686']
 ['0' '42.607' '42.60861678' '0.0016167799999990962']
 ['0' '43.157' '43.1542857143' '0.0027142856999944343']
 ['0' '43.693' '43.6999546485' '0.006954648499998939']
 ['-2' '44.176' '44.6171428571' '0.44114285709999734']
 ['-2' '44.42' '44.6171428571' '0.19714285709999757']
 ['0' '44.619' '44.6171428571' '0.0018571429000004969']
 ['-2' '44.994' '45.186031746' '0.19203174599999784']
 ['0' '45.182' '45.186031746' '0.004031745999995451']
 ['0' '45.723' '45.7200907029' '0.002909297099996877']
 ['0' '46.067' '46.0683900227' '0.0013900227000007703']
 ['0' '46.426' '46.4282993197' '0.002299319700000524']
 ['-2' '47.358' '47.5544671202' '0.19646712020000479']
 ['0' '47.551' '47.5544671202' '0.0034671201999998402']
 ['0' '47.925' '47.9259863946' '0.0009863946000052692']
 ['0' '48.491' '48.4948752834' '0.0038752833999993186']
 ['0' '49.034' '49.0289342404' '0.005065759600000774']
 ['0' '49.409' '49.4120634921' '0.003063492100004339']
 ['-2' '50.024' '50.4801814059' '0.4561814058999971']
 ['-2' '50.288' '50.4801814059' '0.19218140590000132']
 ['0' '50.474' '50.4801814059' '0.00618140590000138']
 ['0' '50.812' '50.8168707483' '0.004870748300000116']
 ['0' '51.198' '51.2' '0.0020000000000024443']
 ['0' '51.57' '51.5715192744' '0.0015192744000032121']
 ['0' '51.9' '51.8965986395' '0.0034013604999998392']
 ['0' '52.272' '52.2797278912' '0.0077278911999982824']
 ['-2' '52.952' '53.1969160998' '0.24491609980000106']
 ['0' '53.191' '53.1969160998' '0.0059160997999967435']
 ['0' '53.388' '53.3942857143' '0.006285714299998801']
 ['-2' '53.766' '53.9399546485' '0.17395464850000053']
 ['0' '53.936' '53.9399546485' '0.003954648499998825']
 ['0' '54.287' '54.2882539683' '0.0012539682999985757']
 ['0' '54.843' '54.8455328798' '0.0025328797999932817']
 ['0' '55.217' '55.2170521542' '5.215419999871074e-05']
 ['-2' '55.898' '56.1342403628' '0.23624036279999672']
 ['0' '56.128' '56.1342403628' '0.0062403627999998434']
 ['0' '56.324' '56.32' '0.003999999999997783']
 ['0' '56.831' '56.8308390023' '0.0001609977000001095']
 ['-2' '57.494' '57.7596371882' '0.26563718820000304']
 ['0' '57.761' '57.7596371882' '0.0013628117999999745']
 ['0' '59.09' '59.0947845805' '0.004784580499993751']
 ['0' '59.291' '59.292154195' '0.0011541950000051315']
 ['-2' '59.805' '59.9190929705' '0.11409297050000333']
 ['0' '59.912' '59.9190929705' '0.007092970500004014']
 ['0' '60.175' '60.1745124717' '0.00048752829999898495']
 ['0' '60.739' '60.7317913832' '0.007208616799999845']
 ['-2' '61.739' '62.1830385488' '0.4440385488000018']
 ['-2' '62.0' '62.1830385488' '0.18303854879999903']
 ['0' '62.179' '62.1830385488' '0.004038548799996988']
 ['0' '62.922' '62.9144671202' '0.00753287979999584']
 ['-2' '63.115' '63.2859863946' '0.17098639459999987']
 ['0' '63.293' '63.2859863946' '0.007013605399997402']
 ['0' '63.664' '63.6575056689' '0.00649433110000075']
 ['-2' '64.958' '65.1435827664' '0.18558276640000315']
 ['0' '65.147' '65.1435827664' '0.0034172336000040104']
 ['-2' '65.665' '65.770521542' '0.10552154199999109']
 ['0' '65.773' '65.770521542' '0.0024784579999987955']
 ['-2' '66.043' '66.594829932' '0.5518299319999898']
 ['0' '66.599' '66.594829932' '0.004170068000007632']
 ['-2' '67.845' '68.0460770975' '0.20107709750000424']
 ['0' '68.051' '68.0460770975' '0.004922902499998827']
 ['0' '68.425' '68.4292063492' '0.004206349200003956']
 ['-2' '69.003' '69.5553741497' '0.5523741497000003']
 ['0' '69.555' '69.5553741497' '0.0003741496999936089']
 ['0' '69.914' '69.9152834467' '0.001283446700000468']
 ['-2' '70.556' '71.0066213152' '0.4506213151999958']
 ['-2' '70.79' '71.0066213152' '0.21662131519998695']
 ['0' '71.007' '71.0066213152' '0.00037868480001179705']
 ['2' '71.364' '71.0414512472' '0.32254875280000306']
 ['0' '71.364' '71.3665306122' '0.0025306121999904008']
 ['0' '72.107' '72.109569161' '0.0025691609999967113']]
