# Track Results
There are 157 result entries compared to 150 annotations in track "128_minus-one_metal_sticks".
Positives:	108
False positives:	7

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '8.083' '8.08054421769' '0.0024557823099993215']
 ['-2' '33.88' '34.3771428571' '0.49714285709999473']
 ['0' '34.379' '34.3771428571' '0.0018571429000004969']
 ['0' '34.699' '34.7022222222' '0.0032222222000015677']
 ['2' '35.038' '34.7254421769' '0.31255782309999347']
 ['0' '35.038' '35.0389115646' '0.0009115646000026345']
 ['-2' '35.592' '36.0489795918' '0.4569795917999997']
 ['-2' '35.879' '36.0489795918' '0.16997959180000066']
 ['0' '36.049' '36.0489795918' '2.0408200001043042e-05']
 ['0' '36.39' '36.3972789116' '0.007278911599996718']
 ['0' '36.558' '36.5598185941' '0.0018185941000012917']
 ['-2' '36.957' '37.2331972789' '0.2761972788999998']
 ['0' '37.229' '37.2331972789' '0.004197278900001322']
 ['0' '37.39' '37.3841269841' '0.0058730159000006665']
 ['0' '37.719' '37.7208163265' '0.0018163264999984108']
 ['-2' '38.296' '38.5567346939' '0.26073469389999815']
 ['0' '38.551' '38.5567346939' '0.005734693899995591']
 ['0' '38.726' '38.7308843537' '0.004884353699999622']
 ['-2' '39.057' '39.241723356' '0.18472335599999923']
 ['0' '39.232' '39.241723356' '0.00972335600000207']
 ['0' '39.554' '39.5551927438' '0.0011927437999972312']
 ['0' '40.043' '40.0428117914' '0.00018820860000090534']
 ['0' '40.358' '40.3562811791' '0.0017188208999954213']
 ['-2' '40.941' '41.3779591837' '0.4369591836999973']
 ['-2' '41.22' '41.3779591837' '0.15795918370000095']
 ['0' '41.383' '41.3779591837' '0.005040816300002859']
 ['0' '41.715' '41.7262585034' '0.011258503399993458']
 ['0' '41.888' '41.8887981859' '0.0007981859000025793']
 ['-2' '42.435' '42.7247165533' '0.28971655329999635']
 ['0' '42.725' '42.7247165533' '0.0002834467000027985']
 ['0' '43.223' '43.2239455782' '0.0009455782000031832']
 ['0' '43.752' '43.7580045351' '0.006004535099997099']
 ['0' '43.917' '43.9205442177' '0.003544217699996466']
 ['0' '44.237' '44.2456235828' '0.00862358279999853']
 ['0' '44.732' '44.7332426304' '0.0012426304000001664']
 ['0' '45.053' '45.0583219955' '0.0053219955000045616']
 ['0' '45.395' '45.3950113379' '1.1337899998409284e-05']
 ['-2' '46.341' '46.7882086168' '0.44720861679999757']
 ['-2' '46.629' '46.7882086168' '0.15920861680000087']
 ['0' '46.788' '46.7882086168' '0.00020861680000194838']
 ['0' '47.115' '47.1132879819' '0.0017120181000009893']
 ['0' '48.085' '48.0769160998' '0.00808390019999905']
 ['0' '48.598' '48.5993650794' '0.0013650794000028554']
 ['0' '49.087' '49.086984127' '1.587300000238656e-05']
 ['-2' '49.717' '49.876462585' '0.159462585']
 ['0' '49.88' '49.876462585' '0.0035374150000038185']
 ['0' '50.209' '50.2131519274' '0.004151927399995259']
 ['0' '50.687' '50.6891609977' '0.0021609977000025538']
 ['0' '51.208' '51.2116099773' '0.0036099773000017876']
 ['0' '51.682' '51.6760090703' '0.005990929700004699']
 ['-2' '52.365' '52.523537415' '0.15853741499999785']
 ['0' '52.518' '52.523537415' '0.005537414999999157']
 ['0' '53.175' '53.1736961451' '0.0013038548999944055']
 ['0' '53.49' '53.4871655329' '0.0028344671000013477']
 ['2' '53.819' '53.5336054422' '0.28539455780000367']
 ['0' '53.819' '53.8238548753' '0.00485487529999773']
 ['-2' '54.131' '54.2998639456' '0.16886394560000184']
 ['0' '54.302' '54.2998639456' '0.0021360543999975334']
 ['0' '54.993' '54.996462585' '0.0034625850000011837']
 ['0' '55.969' '55.9717006803' '0.002700680300002034']
 ['0' '56.985' '56.9817687075' '0.003231292499997096']
 ['0' '57.672' '57.6783673469' '0.006367346899999404']
 ['0' '57.83' '57.8292970522' '0.0007029478000006861']
 ['-2' '58.175' '58.6536054422' '0.47860544220000634']
 ['0' '58.648' '58.6536054422' '0.005605442200000255']
 ['0' '59.02' '59.0251247166' '0.005124716599993917']
 ['0' '59.711' '59.7101133787' '0.0008866212999976142']
 ['2' '60.392' '59.7449433107' '0.6470566893000012']
 ['0' '60.392' '60.3951020408' '0.003102040799994654']
 ['0' '61.06' '61.0684807256' '0.008480725599994798']
 ['0' '61.38' '61.3819501134' '0.001950113399999509']
 ['0' '61.897' '61.904399093' '0.0073990930000036315']
 ['0' '62.387' '62.3804081633' '0.006591836700003739']
 ['0' '62.9' '62.9028571429' '0.0028571428999981663']
 ['0' '63.227' '63.2279365079' '0.0009365079000005494']
 ['0' '63.731' '63.7271655329' '0.003834467099999017']
 ['0' '64.05' '64.052244898' '0.002244898000000717']
 ['0' '64.385' '64.3889342404' '0.003934240399999567']
 ['0' '64.721' '64.7256235828' '0.004623582799993642']
 ['0' '65.056' '65.0623129252' '0.006312925200006703']
 ['0' '65.388' '65.3873922902' '0.000607709800007683']
 ['0' '65.724' '65.7240816327' '8.163270000238754e-05']
 ['0' '66.415' '66.4206802721' '0.005680272099993999']
 ['2' '66.739' '66.4439002268' '0.2950997732000076']
 ['0' '66.739' '66.7341496599' '0.0048503401000061785']
 ['0' '67.093' '67.0940589569' '0.001058956899996133']
 ['-2' '67.658' '68.1157369615' '0.45773696150000376']
 ['-2' '67.945' '68.1157369615' '0.17073696150001183']
 ['0' '68.119' '68.1157369615' '0.0032630384999947637']
 ['-2' '68.43' '68.6265759637' '0.19657596369999908']
 ['0' '68.62' '68.6265759637' '0.006575963700001353']
 ['-2' '69.284' '69.4392743764' '0.1552743763999871']
 ['0' '69.445' '69.4392743764' '0.005725623600000063']]
