# Track Results
There are 185 result entries compared to 180 annotations in track "121_solo_jazz-funk_sticks".
Positives:	145
False positives:	6

## Result legend
List entries:
	[RESULT, annotated time, estimated time, difference]
RESULT mapping:
	UNDERFLOW	= -2	Estimation doesn't have a corresponding annotation
	LOWER		= -1	Estimation lies beneath its annotation
	EQUAL		=  0	Estimation equals its annotation
	UPPER		=  1	Estimation lies above its annotation
	OVERFLOW	=  2	Annotation doesn't have a corresponding Estimation

## Entries
[['0' '2.192' '2.19428571429' '0.002285714289999685']
 ['-2' '37.515' '37.9414058957' '0.4264058957000003']
 ['0' '37.944' '37.9414058957' '0.0025941043000017316']
 ['2' '38.18' '37.9762358277' '0.20376417229999788']
 ['0' '38.18' '38.1736054422' '0.0063945578000002']
 ['0' '38.563' '38.5683446712' '0.0053446711999995955']
 ['0' '39.201' '39.206893424' '0.005893423999999925']
 ['0' '39.551' '39.5551927438' '0.004192743799997345']
 ['0' '39.901' '39.9034920635' '0.0024920635000000857']
 ['0' '40.161' '40.1589115646' '0.0020884354000045846']
 ['0' '40.534' '40.5420408163' '0.008040816300002973']
 ['0' '40.905' '40.9135600907' '0.00856009070000141']
 ['0' '41.151' '41.1573696145' '0.00636961449999518']
 ['0' '41.906' '41.9004081633' '0.005591836699998964']
 ['-2' '42.83' '42.9336961451' '0.10369614510000247']
 ['0' '42.941' '42.9336961451' '0.007303854900001738']
 ['0' '43.845' '43.8508843537' '0.005884353700004397']
 ['0' '43.916' '43.9205442177' '0.004544217700001241']
 ['0' '43.965' '43.966984127' '0.0019841270000000577']
 ['0' '44.841' '44.8493424036' '0.008342403599996828']
 ['0' '45.211' '45.2092517007' '0.0017482992999973135']
 ['0' '45.315' '45.3137414966' '0.0012585033999954476']
 ['0' '45.704' '45.7084807256' '0.004480725599997015']
 ['0' '45.806' '45.8129705215' '0.006970521500001325']
 ['0' '45.936' '45.9290702948' '0.006929705200001024']
 ['0' '46.05' '46.0567800454' '0.006780045399999324']
 ['0' '46.171' '46.1728798186' '0.0018798186000026362']
 ['0' '46.27' '46.2773696145' '0.007369614499999955']
 ['-2' '47.146' '47.2409977324' '0.09499773239999598']
 ['0' '47.235' '47.2409977324' '0.005997732399997346']
 ['2' '47.645' '47.2758276644' '0.3691723356000054']
 ['-2' '47.645' '47.8911564626' '0.24615646259999835']
 ['0' '47.898' '47.8911564626' '0.006843537400001765']
 ['0' '48.268' '48.2742857143' '0.006285714299998801']
 ['0' '48.637' '48.6341950113' '0.0028049886999994555']
 ['0' '49.007' '49.0057142857' '0.0012857142999962434']
 ['0' '49.126' '49.1334240363' '0.007424036300001546']
 ['0' '49.621' '49.6210430839' '4.308389999607698e-05']
 ['0' '49.892' '49.8996825397' '0.0076825396999993245']
 ['0' '51.103' '51.1071201814' '0.004120181399997591']
 ['0' '51.971' '51.9778684807' '0.006868480700006785']
 ['0' '52.224' '52.2216780045' '0.0023219954999973424']
 ['0' '52.465' '52.4654875283' '0.00048752829999898495']
 ['0' '52.682' '52.6744671202' '0.007532879800002945']
 ['0' '52.914' '52.918276644' '0.004276644000000829']
 ['0' '53.144' '53.1504761905' '0.006476190500002588']
 ['0' '53.379' '53.382675737' '0.0036757370000017886']
 ['0' '53.619' '53.6264852608' '0.007485260800002891']
 ['0' '53.858' '53.8586848073' '0.0006848073000043087']
 ['0' '54.096' '54.1024943311' '0.00649433110000075']
 ['0' '54.331' '54.3346938776' '0.0036938775999999507']
 ['0' '54.561' '54.5552834467' '0.005716553299997429']
 ['0' '54.793' '54.7990929705' '0.0060929704999992396']
 ['0' '55.028' '55.031292517' '0.0032925169999984405']
 ['0' '55.258' '55.2518820862' '0.00611791380000426']
 ['0' '55.495' '55.49569161' '0.0006916100000040615']
 ['0' '55.729' '55.7278911565' '0.0011088434999990682']
 ['0' '55.941' '55.9484807256' '0.007480725599997129']
 ['0' '56.182' '56.1806802721' '0.0013197279000038975']
 ['0' '56.402' '56.4012698413' '0.000730158700001482']
 ['0' '56.626' '56.6218594104' '0.004140589599998634']
 ['0' '56.855' '56.8540589569' '0.0009410430999992059']
 ['0' '57.083' '57.0862585034' '0.0032585034000049973']
 ['0' '57.325' '57.3184580499' '0.006541950100000804']
 ['0' '57.541' '57.539047619' '0.0019523809999952846']
 ['0' '57.793' '57.7944671202' '0.001467120199997396']
 ['-2' '59.106' '59.2457142857' '0.1397142856999949']
 ['-2' '59.18' '59.2457142857' '0.06571428569999682']
 ['0' '59.25' '59.2457142857' '0.0042857143000034625']
 ['0' '60.372' '60.3718820862' '0.00011791379999692708']
 ['0' '60.63' '60.6273015873' '0.002698412699999153']
 ['0' '61.199' '61.1961904762' '0.0028095237999963274']
 ['0' '62.248' '62.2410884354' '0.0069115645999957565']
 ['-2' '63.389' '63.4485260771' '0.05952607709999569']
 ['0' '63.445' '63.4485260771' '0.0035260770999983038']
 ['0' '63.521' '63.518185941' '0.0028140590000020893']
 ['-2' '66.027' '66.0607709751' '0.03377097509999771']
 ['0' '66.057' '66.0607709751' '0.0037709750999965763']
 ['0' '66.127' '66.130430839' '0.003430839000003516']
 ['0' '66.251' '66.2581405896' '0.007140589599998748']
 ['-2' '70.214' '70.2635827664' '0.04958276640000747']
 ['0' '70.256' '70.2635827664' '0.00758276640000588']
 ['0' '70.694' '70.6931519274' '0.0008480726000072991']
 ['-2' '70.752' '71.1227210884' '0.3707210884000034']
 ['0' '71.122' '71.1227210884' '0.0007210883999988482']
 ['-2' '71.188' '71.5290702948' '0.34107029479999085']
 ['0' '71.53' '71.5290702948' '0.000929705200007902']
 ['0' '71.603' '71.6103401361' '0.007340136100012273']
 ['0' '71.942' '71.9470294785' '0.005029478500006235']
 ['-2' '72.005' '72.7945578231' '0.7895578231000115']
 ['-2' '72.365' '72.7945578231' '0.4295578231000121']
 ['-2' '72.448' '72.7945578231' '0.3465578231000137']
 ['0' '72.787' '72.7945578231' '0.00755782310000086']
 ['-2' '72.867' '73.2241269841' '0.3571269840999918']
 ['0' '73.218' '73.2241269841' '0.006126984099992683']
 ['0' '73.282' '73.2821768707' '0.00017687070000249605']
 ['0' '73.628' '73.6304761905' '0.0024761905000048046']
 ['-2' '73.694' '76.834829932' '3.1408299320000026']
 ['0' '76.827' '76.834829932' '0.007829932000007034']
 ['0' '76.942' '76.9509297052' '0.008929705200003468']
 ['-2' '76.995' '79.1684353741' '2.173435374099995']
 ['-2' '79.009' '79.1684353741' '0.1594353740999992']
 ['0' '79.165' '79.1684353741' '0.0034353740999932825']]
